gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Smp_213560	1124.4393791866403	0.4374359811188759	0.10771101161425235	4.061200192655086	4.882108444845241e-5	2.0204322628434473e-4
Smp_009800	230.93819660294528	-0.8798642326819369	0.2167030737584251	-4.060229591679842	4.9024485012836354e-5	2.0279912865022232e-4
Smp_328430	87.43161664785067	-1.1808127157427943	0.29086780422841946	-4.059619863652899	4.915267106861429e-5	2.0324338396603416e-4
Smp_079430	23612.792741578298	0.7859390069965307	0.19361317998492852	4.0593259563099515	4.921457405267148e-5	2.034133029026908e-4
Smp_068250	3627.3733356469425	0.34795089090432496	0.08574037874521682	4.058191671141131	4.945417171895661e-5	2.0431721409670367e-4
Smp_173610	1332.5981685733204	0.7776841098189654	0.1916728926197098	4.057350516235679	4.9632564382002547e-5	2.0496760322521117e-4
Smp_133090	50.21573283063134	-1.0857394311294717	0.267748887230527	-4.055066082103526	5.012013153535066e-5	2.068937017559344e-4
Smp_180070	2298.8518641065557	0.4404018660231806	0.10862460628343938	4.054347178704786	5.027450400606198e-5	2.0744334177258587e-4
Smp_070930	5348.333240727943	0.9090999048622093	0.22424957224762737	4.053964945174283	5.0356765661843704e-5	2.0769509887954527e-4
Smp_242960	157.6920901085667	0.9967729405635529	0.24592681600305172	4.053128311762406	5.053726556436247e-5	2.0835165368690136e-4
Smp_079410	695.6280981204151	-0.440566405616295	0.1087026574829045	-4.0529497237506105	5.057587446553053e-5	2.084229228079936e-4
Smp_141220	2192.5925289649676	0.3143646431900909	0.0775722214354483	4.052541455857227	5.0664242843113025e-5	2.0869910399975972e-4
Smp_324100	50.733649586199974	-1.882627357933024	0.464643470362834	-4.051767598203639	5.083214377296829e-5	2.0930252964648907e-4
Smp_341050	3640.40504804267	0.41564293011616704	0.10259075006376495	4.051465944618063	5.08977351372316e-5	2.0948436251218478e-4
Smp_141650	1947.0749192057679	-0.4442217416572063	0.10965428040493501	-4.051111730584244	5.097485761124312e-5	2.0971348196544674e-4
Smp_152220	394.53020640086436	-0.5203847910619371	0.128554331358114	-4.047975556827412	5.166254005216683e-5	2.1245323054687874e-4
Smp_174420	737.1194511274871	0.779391869759594	0.1926921436886426	4.0447516688534915	5.2378614898591726e-5	2.1530738462310098e-4
Smp_135300	396.39903776639176	-0.7713879727600923	0.19073856506638773	-4.04421608441694	5.2498483691377666e-5	2.157094065082878e-4
Smp_201470	1761.8351086378345	0.8503402145351151	0.21029078381003305	4.04363995001927	5.2627718141449224e-5	2.1614955665238072e-4
Smp_036950	2497.095086306321	-0.7803804252732447	0.19299961855960382	-4.043429883941666	5.267491365228334e-5	2.1620338372068944e-4
Smp_129510	2281.788820679212	-0.7278410919391027	0.18000787397796453	-4.04338474675947	5.2685059848867745e-5	2.1620338372068944e-4
Smp_056260	157.74446004068585	-0.660971124276878	0.16353016083774813	-4.041891238232697	5.3021825647774047e-05	2.17494060305074e-4
Smp_039870	2460.2177935687055	-0.4910497703557719	0.12150090949712608	-4.041531642751917	5.310321366551939e-5	2.1773654093139763e-4
Smp_027910	4009.0044296300052	-0.30438921501483246	0.07535134572593954	-4.039598922651319	5.354268218127317e-5	2.1944642277649696e-4
Smp_177040	1408.2714656729013	-0.4667604690968577	0.1155917678145903	-4.038007878256033	5.390704313943361e-5	2.208471696093728e-4
Smp_126990	2565.3517833047185	-0.7907341860121441	0.19584154995638262	-4.037622180728525	5.399572384755007e-5	2.2111780503133722e-4
Smp_020450	2408.4132363698236	-0.26822011482238045	0.06643640388017116	-4.037246135509666	5.408231833212247e-5	2.2137967407726014e-4
Smp_049580	2356.425192177622	0.5563851342709469	0.137892446001425	4.034921059165178	5.4620658219635036e-5	2.2348971707699143e-4
Smp_050570	5431.9462229141045	0.47566214850560906	0.11789672579484185	4.034566229882696	5.4703259290703317e-5	2.237340416596757e-4
Smp_129100	268.83148036316487	-0.6257544716597819	0.15513498491930397	-4.033612869368431	5.492577960191311e-5	2.2455018636917634e-4
Smp_064360	2969.4694861334206	0.37574743650768966	0.09317579064430899	4.032672370252	5.51461380439272e-5	2.2535681412181788e-4
Smp_340600	5831.0116861308215	0.5741886235059483	0.1423986419633138	4.032261934449323	5.5242565202956246e-5	2.2556227020004065e-4
Smp_341550	1490.7858951141982	0.45598515457538286	0.1130819110868917	4.032343901802347	5.52232951630568e-5	2.2556227020004065e-4
Smp_204840	8.059088381082905	2.126921971447517	0.527612360443106	4.031220894183106	5.548786250373239e-5	2.2646925092859464e-4
Smp_328600	3295.804124878378	0.5267388129549783	0.13069596391359006	4.030260745490449	5.571501393525794e-5	2.2730144458144673e-4
Smp_200020	1473.7935222024798	-0.8074507289443362	0.20037159365432	-4.029766466484994	5.5832293367301545e-5	2.2768488429927933e-4
Smp_165660	1250.2187023683553	0.9302880417637432	0.23087990317949608	4.0293157999139355	5.5939428497743135e-5	2.2802665286298548e-4
Smp_137040	3763.503650289494	-0.39986224900173	0.09927605624700059	-4.027781361568852	5.630566645580705e-5	2.294166012834832e-4
Smp_166790	2313.248778837766	-0.5335991351078381	0.13248264578648936	-4.02769081142743	5.6327349675740116e-5	2.294166012834832e-4
Smp_323530	2149.0715796251657	3.5525839584831553	0.882097340920348	4.027428486267196	5.639021095683785e-5	2.2957697297088292e-4
Smp_072990	1489.2177182835326	-0.876309268344973	0.21760561689205635	-4.027052614086096	5.648039747349365e-5	2.2975276125817746e-4
Smp_246140	4159.365660848873	-0.4044830061202024	0.10044118511237576	-4.027063257643347	5.6477841787002085e-5	2.2975276125817746e-4
Smp_162360	346.85170921825875	1.5968840559468407	0.39683105195104906	4.024090474008127	5.719592755629031e-5	2.325666355502237e-4
Smp_128220	410.3530551768203	-1.4943596967679393	0.3713964621328134	-4.023623941343707	5.730940211826755e-5	2.3293114582372776e-4
Smp_056390	5022.845406527979	-0.3386769154681232	0.08418132053116756	-4.023183686489337	5.7416680665578636e-5	2.332701801770703e-4
Smp_165870	3456.853141107845	0.8349021220621603	0.2075319235833417	4.0230057508568136	5.746009285476571e-5	2.3334956695277722e-4
Smp_213160	697.3005755204873	0.7610090128919068	0.18918712911500535	4.022520012073842	5.757876023687263e-5	2.3373437762268685e-4
Smp_175610	3051.02171998477	0.6698204341325754	0.16660345564536896	4.020447424322043	5.808771249729164e-5	2.3570252787921372e-4
Smp_056990	3844.404308619925	-0.8101008451475339	0.20155167929247966	-4.019320741912372	5.836616942244656e-5	2.367341519105457e-4
Smp_325610	520.5321450770092	0.7733676193935659	0.19246676181220035	4.018187930798047	5.8647415234433734e-5	2.3777622725698456e-4
Smp_154600	1197.1336239883115	-0.6899044272992608	0.17177075326523178	-4.0164254635012115	5.9087540471351835e-5	2.3946132176926377e-4
Smp_327580	148.45071890546637	-0.7661510728430402	0.19076136937183044	-4.016280001375252	5.91240048207346e-5	2.3950979988507284e-4
Smp_335300	1412.5953681405583	0.6237309208036391	0.15530723965067314	4.016109758994971	5.9166708132441495e-5	2.3958350124052012e-4
Smp_181290	1514.4718492845016	0.3318987585092602	0.08267119872277684	4.014684238730149	5.952543123966036e-5	2.4093626930338715e-4
Smp_035250	108.59828806916028	1.3843690697408408	0.3449683275655179	4.01303238332196	5.994368603238632e-5	2.4252877937358286e-4
Smp_039820	6808.075428274538	-0.5374009281744461	0.13392590975375943	-4.012673344258247	6.0034963243261685e-5	2.4279758614103558e-4
Smp_062680	1364.844616476385	-0.47018069104048354	0.117201583421149	-4.011726440170599	6.027632293331752e-5	2.4367289357865127e-4
Smp_154340	4162.727978695659	-0.26726541597434655	0.06662701970067178	-4.011366817472278	6.036822892744527e-5	0.00024384274287842045
Smp_159450	800.7541550280296	-1.1223833145007291	0.2797991631280647	-4.011389104788036	6.0362529275733994e-5	0.00024384274287842045
Smp_162770	3575.9353973276125	-1.664919293406883	0.4150870076805881	-4.0110127818986046	6.045883666376823e-5	2.441078597225669e-4
Smp_018530	17582.561494749483	0.7421797145623514	0.18504484647419636	4.010809966900888	6.051080076648225e-5	2.442167950009761e-4
Smp_007730	3051.240692478222	0.629083932402496	0.15689459679514955	4.009595902297793	6.0822746814400104e-5	2.453744738385312e-4
Smp_312360	11390.498271511018	0.6241359895831826	0.15566793527926567	4.009406230406365	6.087161908833814e-5	2.45470328625621e-4
Smp_066520	124.34812367629316	1.735607725259286	0.4330155377549789	4.0081880993410834	6.118637912274865e-5	2.4663787873190437e-4
Smp_246940	232.23511105919619	-0.7320269783643517	0.18264428625659074	-4.0079380163907885	6.125118989912835e-5	2.467973541896041e-4
Smp_024360	3351.299947129543	0.48030503388613743	0.1198668516955159	4.006987979514149	6.149799166672532e-5	2.4768968625555834e-4
Smp_332560	108.2412976895418	1.1011239396770243	0.2748318989882924	4.006536154392803	6.161569744768225e-5	2.480615496503682e-4
Smp_327810	114.27931067736863	-1.5007381067460337	0.37469166880159543	-4.005261476845635	6.194891673908082e-5	2.493003956873261e-4
Smp_334330	2200.4447748761368	-0.6959534772046332	0.17383818629890543	-4.003455696483042	6.242389556925692e-5	2.5110846880225775e-4
Smp_163240	373.9532563965004	-0.9205136131117829	0.2300769226123515	-4.000895016588534	6.310335146396744e-5	2.5373725239007886e-4
Smp_007540	1329.350219949939	0.6012511917702259	0.1502866523080061	4.000695887070444	6.315648122725617e-5	2.53846465459058e-4
Smp_315600	211.74407239927183	-1.1193091913796382	0.2798422781195191	-3.9997858754622753	6.339982088735956e-5	2.547197900427208e-4
Smp_350080	232.28113397451648	-0.9863904864693486	0.2466178017002837	-3.9996726905712823	6.343014882890196e-5	2.5473693705937414e-4
Smp_178810	6054.71375665303	0.7444887924229232	0.18615682722186458	3.9992559152054628	6.354194240111023e-5	2.550811034787895e-4
Smp_200110	122.40899897101735	-1.7726224961111239	0.4433882164220076	-3.997901681771306	6.390648364966434e-5	2.564391944480578e-4
Smp_331240	35.20014685042139	-1.49801464277393	0.3747242478662751	-3.9976453386825255	6.397571018069871e-5	2.5661164013800983e-4
Smp_062080	6693.061361944715	-1.2770070111734977	0.3198985116978822	-3.9919129488777543	6.554243402482933e-5	2.6278806094860816e-4
Smp_247370	2133.569028963362	-0.6834712189743394	0.17122907835174916	-3.9915604613038407	6.563994826424095e-5	2.6307113336734535e-4
Smp_123630	2733.372888926281	-0.7090982083312002	0.17765697372593567	-3.991389662108608	6.568724853075214e-5	2.6315280917545175e-4
Smp_344100	1771.233185452199	-0.37411451668395507	0.0937415413210899	-3.9909149285535275	6.581888833726392e-5	2.635721562870769e-4
Smp_343560	320.35206939361797	-0.5242292435851494	0.13139236210059654	-3.9897999792696424	6.612903726428114e-5	2.647057081320017e-4
Smp_006780	3219.4004360241443	0.574812515483469	0.1441177172983396	3.9884930614987715	6.649434744554523e-5	2.6605904473197075e-4
Smp_313530	59.93035120599762	1.1348927612810589	0.28461637714585936	3.987447147847899	6.678807654650325e-5	2.671249788224506e-4
Smp_152530	467.3329546182109	-0.3056916595347158	0.076674173420548275	-3.986892142391091	6.694443969451843e-5	2.676408580834019e-4
Smp_163570	4938.566743762736	-1.0587383473972805	0.26565885400340766	-3.9853305524825453	6.738625120995816e-5	2.69187006774557e-4
Smp_247950	198.42591252955347	-1.4403001957169104	0.36139895125331295	-3.9853469157063777	6.738160738727448e-5	2.69187006774557e-4
Smp_001040	12671.49620269795	-0.5712179315651837	0.14340553267612666	-3.9832349624560677	6.798348134836586e-5	2.7146181788409977e-4
Smp_155770	4168.739991381285	-0.5308033233201973	0.13334224762057262	-3.980758782697335	6.869563266116433e-5	2.7419347050342235e-4
Smp_131250	6498.93925677332	-0.43129324646371775	0.10836576112727662	-3.9799770884934746	6.89219104668994e-5	2.7498435706691497e-4
Smp_000070	4286.127109798084	0.6901466235058674	0.1734731703829897	3.9784055481442984	6.937896157128665e-5	2.7658211637819207e-4
Smp_331830	193.72623707555263	1.1194303065395566	0.2813730420429231	3.978456139265782	6.936420359008303e-5	2.7658211637819207e-4
Smp_041890	2071.5397686050696	0.3693268297011688	0.09284662429928332	3.977816452547318	6.955102600986081e-5	2.7715502619094553e-4
Smp_327260	3849.6269185019455	0.7681615716839789	0.19314190019336883	3.9771876061844416	6.973514641961811e-5	2.7777549154513735e-4
Smp_174490	1483.9039254700867	-0.5197314471127485	0.13068283847634105	-3.9770443707253977	6.977714887126341e-5	2.7782958460961294e-4
Smp_139150	801.8110211859462	-1.002253996074627	0.2520245702684649	-3.9768106538461425	6.984573554161958e-5	2.7798944011373427e-4
Smp_179360	3606.821571279196	-0.797803462233667	0.20065961131259366	-3.975904553063369	7.011224375881036e-5	2.789365823127274e-4
Smp_267210	527.365829073344	-0.8091973714388624	0.2035330354943129	-3.9757544492646892	7.015648603801838e-5	2.7899904435379564e-4
Smp_329270	61.00485537666094	0.9633100459099525	0.24233341249318796	3.975143320102552	7.033688585098169e-5	2.796027080900147e-4
Smp_001950	2792.582041069543	-0.7681863602935919	0.19325910580766534	-3.974903832257734	7.04077001121503e-5	2.7977043438872734e-4
Smp_328070	74.53596909765027	0.7920938806235659	0.1994838433594685	3.970716962757822	7.165666711944352e-5	2.8461760304451865e-4
Smp_347600	797.4533628815262	-1.0769029413679552	0.27133158786710904	-3.9689552913219726	7.21884231069314e-5	2.8661325583682147e-4
Smp_132410	300.96798412923204	-1.2411128284886144	0.3127355942212592	-3.96856914090352	7.230547931527522e-5	2.86961453636547e-4
Smp_213070	1103.8844741112323	0.39646260138369965	0.09990894396029043	3.9682393354220293	7.240559745891938e-5	2.872421733607699e-4
Smp_130890	579.3532510950199	-0.9673703910796133	0.2438031649461324	-3.9678336058243993	7.252894355994026e-5	2.8761477618597e-4
Smp_341930	3344.785762674973	1.5801058662618497	0.39830747493408053	3.9670504966630507	7.276757927598818e-5	2.8844407438069123e-4
Smp_158320	5504.473990013091	-0.5076136559876101	0.12803655858978455	-3.9645993423952453	7.351932511697422e-5	2.9130579773750426e-4
Smp_133580	417.9229654292718	-1.1831920543367747	0.2985268265439797	-3.963436278188097	7.387858984283485e-5	2.926107032875651e-4
Smp_149080	2644.3539224245105	-0.6161986300552986	0.15551940985023338	-3.9621975845246813	7.426304165560518e-5	2.94014269819174e-4
Smp_123290	9193.46665556741	-0.6199792402566511	0.156498553164825	-3.9615653162217166	7.446000658544947e-5	2.946747224181249e-4
Smp_123720	561.0266971223315	0.7813151091561977	0.19728374667560264	3.96036228185046	7.483614228839623e-5	2.9604342001985967e-4
Smp_310430	635.8058730988433	-0.7437546588658625	0.1879085239756867	-3.958067697674514	7.55585447411375e-5	2.987802487235514e-4
Smp_157770	3335.614894473416	-0.40517229534184435	0.10242152713303063	-3.9559290579175275	7.623778432752427e-5	3.013132114911662e-4
Smp_175420	4180.776059065648	1.1090565745216807	0.28035810228508345	3.9558570466921315	7.626075552216319e-5	3.013132114911662e-4
Smp_094470	3622.227531053493	0.5093153691383927	0.12878727744608268	3.954702508185404	7.66299419210768e-5	3.026495685973841e-4
Smp_093710	217.40612691900637	-1.213222981455912	0.30679171852059084	-3.9545493186918748	7.667905407596478e-5	3.0272122519893203e-4
Smp_169280	6149.266590910988	0.34755854201973635	0.08789247062305686	3.9543608178942375	7.673952778703338e-5	3.028376601204083e-4
Smp_004640	1359.261107359406	0.5237860175593357	0.1324734295407233	3.9538949008511937	7.688919407872007e-5	3.033058402419244e-4
Smp_099670	421.43924003973314	0.9909606982585895	0.25064427875113804	3.9536537725742527	7.696675993006237e-5	3.0348934179764406e-4
Smp_333150	3722.6124998014147	0.5335991021408898	0.13498583960918406	3.9530005790665554	7.717725026318967e-5	3.0419662150108027e-4
Smp_158330	417.6904624795743	0.7312215808275087	0.18499295850079006	3.952699533827855	7.727444462904428e-5	3.0433428535411275e-4
Smp_162030	1735.8800891197918	-0.3515407121349868	0.08893575669117543	-3.9527488741754655	7.725850685898531e-5	3.0433428535411275e-4
Smp_081470	1535.1990640225429	-0.955495689959541	0.24175797487518838	-3.9522819896751358	7.740944300054496e-5	3.0464291102798915e-4
Smp_123570	1615.444426595278	-0.5393349032158925	0.13646225319786073	-3.9522643850376307	7.741513974358312e-5	3.0464291102798915e-4
Smp_020300	4923.982557645062	-0.6852579586971772	0.1734561207724544	-3.9506127292914717	7.795137115100446e-5	3.0662963903463526e-4
Smp_181490	1226.687202124528	-0.7043355020439382	0.17831001071259767	-3.950061464463681	7.813112669639039e-5	3.0721309873580694e-4
Smp_332970	399.28984037223825	0.9611277309987396	0.24335725190288257	3.9494517771029902	7.833038894175882e-5	3.0787275910964715e-4
Smp_045730	3639.2030068960453	0.3528198521939574	0.0893616224031975	3.948225677931883	7.873256670808457e-5	3.0932911558341107e-4
Smp_139540	1041.1878130537953	0.8975031249304297	0.22733850212986234	3.9478711987719084	7.884920414854253e-5	3.096629050028137e-4
Smp_175880	474.2758191375291	1.1966955318217618	0.30316760117367725	3.9473067939611544	7.903525246788556e-5	3.102689128006351e-4
Smp_005160	3898.700037063939	0.6185495901151155	0.15678459631573724	3.94521913919058	7.972703210928134e-5	3.128589879037435e-4
Smp_330000	3558.376053299669	0.5668067331075782	0.14367635084299582	3.94502456237188	7.979179921070756e-5	3.129874948975387e-4
Smp_140610	875.5706501138271	-1.2084538043956412	0.30636204679204737	-3.9445284331055417	7.995716662927675e-5	3.1351035050187733e-4
Smp_347780	93.06363448015709	-2.0011485736112595	0.5075663249366551	-3.94263463767224	8.059138079481227e-5	3.1587038783852843e-4
Smp_020130	913.4817506479177	-0.9201252754796736	0.23348845190634893	-3.940774235158882	8.121903992893713e-5	3.182028518257958e-4
Smp_173730	2791.2772498064683	0.3704605998625585	0.09401781865892674	3.940323282828944	8.137187561909077e-5	3.1867391192973247e-4
Smp_169050	653.0073972726065	-0.9274659044807075	0.23543802210346135	-3.9393208292972326	8.171259916183571e-5	3.1988011886541613e-4
Smp_311650	335.9969295666711	-0.5139881831977797	0.13048961064561856	-3.9389203527755168	8.184909357032538e-5	3.202861848078185e-4
Smp_152090	295.32205434893996	-1.3210536453851605	0.3354569969915978	-3.9380715180558563	8.213911468693697e-5	3.212924554080868e-4
Smp_054800	4130.453961356732	0.3643480358020412	0.0925711105405086	3.9358719332053878	8.289517230099446e-5	3.237316457220219e-4
Smp_209040	1466.1250432437728	-1.3599620837408974	0.3455235071570229	-3.9359466304643167	8.286938927445487e-5	3.237316457220219e-4
Smp_246510	3179.517673026689	-0.43204133146669643	0.10976387828551361	-3.9360975415144046	8.281732288625913e-5	3.237316457220219e-4
Smp_300570	447.03161123094316	0.7905208863746206	0.20084737000633135	3.9359284931124607	8.287564899242708e-5	3.237316457220219e-4
Smp_332470	656.5652204395614	-0.88978054877065	0.22627726814159174	-3.932257783021646	8.415175437936784e-5	3.2850774722776384e-4
Smp_090920	2017.591668893995	0.3561163513060631	0.09057545704568926	3.931709128737007	8.434407919368536e-5	3.2912709545639693e-4
Smp_325980	58.59825287102802	1.7622264164262762	0.44825208285807333	3.9313290084236745	8.44775697500786e-5	3.29516458223072e-4
Smp_212600	2923.7785877223832	-0.36473859009127363	0.09278497194730762	-3.9310093265793937	8.458999007420213e-5	3.298233557939074e-4
Smp_344530	699.4108292910857	-0.7665087291839255	0.19500790576784133	-3.93065463764562	8.471488654103324e-5	3.301786347442584e-4
Smp_017660	5820.729357403924	0.5083273804965985	0.12933679541848836	3.9302611360659587	8.485365398980306e-5	3.3051791230424507e-4
Smp_166560	175.2003589820566	0.8898765148453466	0.22641923487702986	3.930216067237599	8.48695611134174e-5	3.3051791230424507e-4
Smp_214060	24501.40487706257	-0.5251978140588561	0.1336740439537417	-3.9289438586940815	8.531975359913587e-5	3.3213882573936805e-4
Smp_178740	1840.2427040043851	0.5530244644615359	0.14082009140110577	3.927170185441261	8.595116510117606e-5	3.344636301210175e-4
Smp_131810	558.3610511200852	-0.5904013611914803	0.15036380981717853	-3.9264857807827975	8.619598542073566e-5	3.3528283226728656e-4
Smp_015820	240.02723452203034	1.1572552041292654	0.2947529970850293	3.9261863851224033	8.63032901194986e-5	3.3556669089820955e-4
Smp_040190	4868.370929767818	-0.3481551685099564	0.0886784326725377	-3.9260410679064086	8.635541792450118e-5	3.356358688715702e-4
Smp_347390	2891.9077699483787	-0.6551089894229642	0.1668882528631325	-3.925435003266699	8.657314476055436e-5	3.3634836646836996e-4
Smp_061650	4727.619087485618	0.7337262757835539	0.18694725035808255	3.9247770393956567	8.681010339067518e-5	3.3700109636372117e-4
Smp_153430	1047.4432046581442	-0.42441170733907885	0.10813446066676481	-3.924851566486076	8.678323251631549e-5	3.3700109636372117e-4
Smp_329590	409.72158568352734	1.4991283241738522	0.38199658808919473	3.9244547488571064	8.692639634349116e-5	3.3731858843097503e-4
Smp_123480	483.207698954065	-0.8207379210290793	0.20914957773263534	-3.924167239191192	8.70302634299817e-5	3.375876289793933e-4
Smp_057230	741.1117892268009	0.33450949759754584	0.08527715367478539	3.922615650063061	8.759282471814071e-5	3.3963501055923266e-4
Smp_146060	7342.524414200895	-0.5161471209957208	0.1316151094890336	-3.9216403268556874	8.794820535383895e-5	3.408777586573258e-4
Smp_023150	3837.7254195046094	0.8572389303549219	0.21864603103018537	3.9206699811375723	8.830312380139353e-5	3.4211773093881167e-4
Smp_343800	78.10033132595795	-1.1630205449921982	0.29666212318945334	-3.9203540124651304	8.841898580958288e-5	3.4243089789567064e-4
Smp_132550	107.38036540350882	-0.6376650534092394	0.16267055461938404	-3.9199783568774675	8.855692118569786e-5	3.4282926914463226e-4
Smp_022570	1306.0010564014458	0.5373715595090617	0.13711712211094768	3.9190697065115616	8.889140566779188e-5	3.439879217746103e-4
Smp_304960	4909.282544291261	0.4346026412599254	0.11090027851456455	3.918859781788997	8.896885087032875e-5	3.441513720844731e-4
Smp_307090	1055.6884252609648	0.7982578463154704	0.20370932717480733	3.9186121587376714	8.906028563798378e-5	3.443687864364286e-4
Smp_346480	3413.629020571782	0.4394758860986276	0.11218750403870091	3.917333662642349	8.953378415462406e-5	3.4606276793651647e-4
Smp_007380	4558.360093550952	0.6947496142673816	0.17737706601684905	3.916795050614871	8.973397337554158e-5	3.4659860840013224e-4
Smp_166320	999.7386395097424	0.5146919401366767	0.1314072446678545	3.9167698968014606	8.97433327734767e-5	3.4659860840013224e-4
Smp_035550	633.4697602296994	-0.6733882658229725	0.17195052174151948	-3.9161746007100073	8.996510383932911e-5	3.473178870574416e-4
Smp_155970	514.9554163642543	-0.9431611658134923	0.2408508451178624	-3.915955392857137	9.004689766869139e-5	3.474964171778359e-4
Smp_068280	3757.3090371370013	-0.7671992490137548	0.19602619743752805	-3.913758768178192	9.087042031597262e-5	3.505360531131146e-4
Smp_154970	1431.9869797496347	-0.5804090002471896	0.14838406864304082	-3.91153178070246	9.17125848508819e-5	3.536451743263789e-4
Smp_140700	5404.001405883971	0.30474479960388545	0.07792126667112326	3.910932311843699	9.194053799698591e-5	3.5438436865951786e-4
Smp_242130	1174.3347568393713	-0.47163229871220913	0.12060602920259915	-3.9105200778971096	9.209760388114485e-5	3.548498533457591e-4
Smp_140250	244.54587520388256	-0.6777391095782059	0.17334772250933955	-3.909708762061705	9.240746504769742e-5	3.559034558082121e-4
Smp_066330	2400.881637374376	0.47337852504508443	0.12108820497872724	3.9093694148678435	9.253736178504558e-5	3.562633759152503e-4
Smp_049600	4870.865670609714	-0.23754622417730753	0.06077563685133839	-3.9085764705084505	9.284156094599196e-5	3.572938024594769e-4
Smp_077560	4274.891228401709	0.4694401118972396	0.12011483534487677	3.9082608784283077	9.296289484148793e-5	3.576199516235909e-4
Smp_142010	2003.8474280353066	0.4572781697177683	0.11701953784284151	3.907707876371019	9.317586560226626e-5	3.5829822433601597e-4
Smp_062120	2628.23761941545	-0.4711621399231533	0.12057870623013672	-3.9075070105984753	9.325333654013822e-5	3.5837488816029884e-4
Smp_123330	2477.3732580886453	0.6177140140918179	0.15808557260501216	3.907466088858213	9.326912690330438e-5	3.5837488816029884e-4
Smp_133050	2155.8958645226867	-0.41092063479757907	0.1051711895447564	-3.9071597133805227	9.338742744258109e-5	3.5868844921462873e-4
Smp_034490	5000.916644540227	0.5278087431463275	0.1351174004751304	3.906297348012372	9.372117320201803e-5	3.598289348192169e-4
Smp_167230	2072.008036593767	-0.35243097931825673	0.09024477981633815	-3.905278289065665	9.411701323819135e-5	3.612068332953751e-4
Smp_036670	142.02358515439596	1.2690114116099074	0.3249853899332257	3.9048260350123725	9.429319072600751e-5	3.613304806680783e-4
Smp_038930	4542.58330719729	0.5014467107574516	0.1284094187558918	3.9050617596105566	9.420132438500445e-5	3.613304806680783e-4
Smp_040790	15745.92150060567	0.8963791762575493	0.22955233796512206	3.9049010966455246	9.426392860892177e-5	3.613304806680783e-4
Smp_341110	6853.721611210421	-0.4181712972292288	0.10709116475115159	-3.904816034085875	9.429709014672816e-5	3.613304806680783e-4
Smp_164270	3249.5930822223163	-0.584749526761665	0.14977634267537876	-3.90415145887916	9.455655352666153e-5	3.621827236375848e-4
Smp_347680	2422.546519608887	0.2597627618093221	0.06653828566696116	3.903959340183368	9.463168601416837e-5	3.6232852753172575e-4
Smp_135930	256.7957778522603	-0.6331074929317556	0.16219384003102214	-3.9034003560842003	9.485061052280419e-5	3.6302455671903327e-4
Smp_005720	5251.30114629879	-1.2389910847817465	0.31747896718320395	-3.9025926529072272	9.516779009648724e-5	3.6409594841219675e-4
Smp_324630	368.2837650627274	-0.7438113065318259	0.19066688790300412	-3.901103724471639	9.575510877492752e-5	3.6619960417641495e-4
Smp_019640	5145.755983040564	0.5732245845012185	0.1470030086047264	3.899407161404099	9.642850178682096e-5	3.686306628729663e-4
Smp_050130	3699.367268761177	0.39344049357808214	0.10091968498847444	3.898550551589763	9.677020030458342e-5	3.6979230178940697e-4
Smp_348540	152.26990829260868	2.2792326514853127	0.5848583147130092	3.8970680490431864	9.736426807464843e-5	3.719170458888974e-4
Smp_140290	2325.4721150789896	0.781214465169344	0.20047580006480636	3.89680183302327	9.747131005369477e-5	3.7218049053705716e-4
Smp_153070	199.64875351989548	-1.561530657081638	0.40073493489621925	-3.8966671510334807	9.752550623523948e-5	3.722420239943248e-4
Smp_158030	1523.849899429291	0.36013879948306043	0.0924348128785997	3.896138135272181	9.773865823793077e-5	3.729099860561176e-4
Smp_145610	5087.032533881914	0.3913420018731509	0.10045360007512934	3.895748898799703	9.789577089817742e-5	3.7336369899714563e-4
Smp_154910	1777.2787380794632	-0.4313442317232932	0.11074050245953015	-3.895090072224721	9.816224525970787e-5	3.742339888508754e-4
Smp_340320	377.6907661405494	-0.7967468352956786	0.20471243317738091	-3.8920295310314974	9.940914124237871e-5	3.787470488708618e-4
Smp_347290	1826.5311187791842	0.6594590367026879	0.16943987100484678	3.8919944449427977	9.942352198492393e-5	3.787470488708618e-4
Smp_213690	4058.767932632022	0.4588684282740371	0.11790873128490255	3.8917256022819426	9.953377777733669e-5	3.790193524633682e-4
Smp_332580	371.6036582916706	-0.7786236490846459	0.20008132059749686	-3.8915359352860395	9.96116320522218e-5	3.7916810876575865e-4
Smp_133740	3142.6434866582345	0.4136850181550955	0.10636587697352178	3.8892643949908514	1.0054852934874115e-4	3.825853929092817e-4
Smp_103950	5430.715968775489	0.46475056123648667	0.11950996345253402	3.8888018020445	1.0074034261619593e-4	3.8316608913358565e-4
Smp_167300	325.24753852716276	-0.4852523460027353	0.12478828097105227	-3.888605101590442	1.0082200869428575e-4	3.83327551531172e-4
Smp_328510	26.314426195227384	4.371615216486758	1.1246414202144022	3.887119163415972	1.0144096263663173e-4	3.8553087471736986e-4
Smp_305770	319.19299362287234	-0.6784075444034139	0.17454053642089895	-3.8868194077704428	1.0156625707738703e-4	3.858570396158019e-4
Smp_000500	806.2938957643008	-1.0581936796065798	0.2722829806512331	-3.8863746719521144	1.0175242074247802e-4	3.8641410752048277e-4
